t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,LSIW,LSSW,Nstruct,Respi_growth,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,amino_acids,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,fructan,hiddenzone_age,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Lmax_em,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,mean_conc_sucrose,mstruct,nb_replications,proteins,ratio_DZ,sheath_Lmax,sucrose,sucrose_consumption_mstruct
6,1,MS,5,0.00002750,0.00306064,4.42682300,NA,NA,0.00000006,0.00091907,NA,49.49195706,99.67457918,0.00112009,0.00182622,0.00127026,0.00000020,-0.00000004,0.00000000,0.00000929,0.00000000,-0.00000024,0.00306064,2751336.63766607,0.00005143,NA,NA,0.02893975,0.00000000,0.00000002,True,False,False,0.00000000,False,NA,0.00206960,NA,NA,NA,0.00000006,0.00001174,False,True,False,0.00000000,0.02888853,1822.36466718,0.00001176,2.00000000,0.21744720,1.00000000,NA,0.03091081,0.00275722
6,1,MS,6,0.00000437,0.00082236,4.52310887,NA,NA,0.00000002,0.00014620,NA,49.49221782,99.68305956,0.00029884,0.00049139,0.00033926,0.00000000,0.00000000,0.00000000,0.00000207,0.00000000,0.00000000,0.00082236,2203416.63766607,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00073562,NA,NA,NA,0.00000002,0.00000314,False,True,False,0.00000000,0.02900000,NA,0.00000314,2.50000000,0.05933194,1.00000000,NA,0.00825475,0.00043859
6,1,MS,7,0.00000141,0.00028273,4.54665723,NA,NA,0.00000001,0.00004714,NA,49.49236152,99.68764441,0.00010268,0.00016918,0.00011659,0.00000000,0.00000000,0.00000000,0.00000085,0.00000000,0.00000000,0.00028273,1655496.63766607,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00031640,NA,NA,NA,0.00000001,0.00000108,False,True,False,0.00000000,0.02900000,NA,0.00000108,3.00000000,0.02049538,1.00000000,NA,0.00283673,0.00014143
6,1,MS,8,0.00000055,0.00012549,4.54539896,NA,NA,0.00000000,0.00001847,NA,49.49244185,99.69018820,0.00004552,0.00007500,0.00005169,0.00000000,0.00000000,0.00000000,0.00000040,0.00000000,0.00000000,0.00012549,1107576.63766607,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016302,NA,NA,NA,0.00000000,0.00000048,False,True,False,0.00000000,0.02900000,NA,0.00000048,3.00000000,0.00908427,1.00000000,NA,0.00125769,0.00005541
6,1,MS,9,0.00000019,0.00004801,4.56944129,NA,NA,0.00000000,0.00000628,NA,49.49251219,99.69242982,0.00001740,0.00002872,0.00001976,0.00000000,0.00000000,0.00000000,0.00000017,0.00000000,0.00000000,0.00004801,559656.63766607,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007130,NA,NA,NA,0.00000000,0.00000018,False,True,False,0.00000000,0.02900000,NA,0.00000018,3.00000000,0.00349109,1.00000000,NA,0.00048079,0.00001885
6,1,MS,10,0.00000011,0.00003373,4.57242071,NA,NA,0.00000000,0.00000374,NA,49.49253304,99.69309033,0.00001221,0.00002016,0.00001387,0.00000000,0.00000000,0.00000000,0.00000011,0.00000000,0.00000000,0.00003373,11736.63766607,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005085,NA,NA,NA,0.00000000,0.00000013,False,True,False,0.00000000,0.02900000,NA,0.00000013,3.00000000,0.00245101,1.00000000,NA,0.00033733,0.00001121
7,1,MS,3,0.00053161,2.47102674,1.24417635,1.00000000,0.09000000,0.00001027,0.01776990,22.00000000,50.73489250,32.99128736,0.06183139,0.36064863,0.22223452,0.00000000,0.00000000,0.00000000,0.00015463,1576.72980785,0.00000000,6.37997490,3848753.36747392,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,877313.36747392,False,0.09719611,0.09381834,0.12775456,0.12280000,0.00400000,0.00001026,0.00206257,True,True,False,1583313.36747392,0.02895000,1800.00000000,0.00206389,1.00000000,10.54423610,0.00000000,0.03055846,5.48896429,0.05330970
7,1,MS,4,0.00078604,2.47082631,2.35004470,NA,NA,0.00000257,0.02627485,NA,50.73768003,52.56454185,0.02564373,0.05805292,0.05538726,0.00000004,0.00000000,0.00000000,0.00010166,1576.72980785,-0.00000004,3.65001159,3300833.36747392,0.00001032,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02735863,0.13404309,0.13310000,NA,0.00000257,0.00051422,False,True,False,770313.36747392,0.02893971,1811.86779860,0.00051440,1.50000000,4.96386483,0.28708893,0.03399352,1.36816225,0.07882455
7,1,MS,5,0.00002729,0.00365721,4.49831222,NA,NA,0.00000006,0.00091211,NA,50.73890867,101.19130481,0.00113999,0.00167314,0.00127460,0.00000019,-0.00000004,0.00000000,0.00000921,0.00000000,-0.00000024,0.00365721,2752913.36747392,0.00005162,NA,NA,0.02893971,0.00000000,0.00000002,True,False,False,0.00000000,False,NA,0.00207881,NA,NA,NA,0.00000006,0.00001181,False,True,False,0.00000000,0.02888829,1824.01566350,0.00001183,2.00000000,0.21859257,1.00000000,NA,0.03147717,0.00273634
7,1,MS,6,0.00000432,0.00098131,4.60764767,NA,NA,0.00000002,0.00014456,NA,50.73914704,101.20003423,0.00030332,0.00044985,0.00033953,0.00000000,0.00000000,0.00000000,0.00000205,0.00000000,0.00000000,0.00098131,2204993.36747392,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00073767,NA,NA,NA,0.00000002,0.00000315,False,True,False,0.00000000,0.02900000,NA,0.00000315,2.50000000,0.05963669,1.00000000,NA,0.00838392,0.00043367
7,1,MS,7,0.00000139,0.00033736,4.63260552,NA,NA,0.00000001,0.00004660,NA,50.73927870,101.20474152,0.00010419,0.00015489,0.00011666,0.00000000,0.00000000,0.00000000,0.00000084,0.00000000,0.00000000,0.00033736,1657073.36747392,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00031724,NA,NA,NA,0.00000001,0.00000108,False,True,False,0.00000000,0.02900000,NA,0.00000108,3.00000000,0.02060006,1.00000000,NA,0.00288043,0.00013980
7,1,MS,8,0.00000055,0.00014970,4.63327035,NA,NA,0.00000000,0.00001825,NA,50.73935235,101.20735380,0.00004617,0.00006865,0.00005170,0.00000000,0.00000000,0.00000000,0.00000040,0.00000000,0.00000000,0.00014970,1109153.36747392,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016342,NA,NA,NA,0.00000000,0.00000048,False,True,False,0.00000000,0.02900000,NA,0.00000048,3.00000000,0.00913066,1.00000000,NA,0.00127653,0.00005474
7,1,MS,9,0.00000019,0.00005726,4.65927571,NA,NA,0.00000000,0.00000621,NA,50.73941681,101.20965503,0.00001764,0.00002629,0.00001976,0.00000000,0.00000000,0.00000000,0.00000017,0.00000000,0.00000000,0.00005726,561233.36747392,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007147,NA,NA,NA,0.00000000,0.00000018,False,True,False,0.00000000,0.02900000,NA,0.00000018,3.00000000,0.00350881,1.00000000,NA,0.00048782,0.00001862
7,1,MS,10,0.00000011,0.00004021,4.66430683,NA,NA,0.00000000,0.00000369,NA,50.73943592,101.21033367,0.00001237,0.00001845,0.00001386,0.00000000,0.00000000,0.00000000,0.00000011,0.00000000,0.00000000,0.00004021,13313.36747392,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005096,NA,NA,NA,0.00000000,0.00000013,False,True,False,0.00000000,0.02900000,NA,0.00000013,3.00000000,0.00246344,1.00000000,NA,0.00034211,0.00001107
8,1,MS,3,0.00052861,2.45474913,1.25099706,1.00000000,0.09000000,0.00001028,0.01766967,22.00000000,50.96222032,32.85993016,0.05993944,0.31708111,0.22112921,0.00000000,0.00000000,0.00000000,0.00015378,1567.86052387,0.00000000,6.47983319,3850321.22799779,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,878881.22799779,False,0.09720572,0.09397211,0.12776719,0.12280000,0.00400000,0.00001027,0.00206405,True,True,False,1584881.22799779,0.02895000,1800.00000000,0.00206537,1.00000000,10.60964391,0.00000000,0.03056148,5.53069405,0.05300901
8,1,MS,4,0.00078385,2.45457860,2.35223299,NA,NA,0.00000258,0.02620157,NA,50.96461216,52.24202350,0.02546500,0.05257427,0.05530656,0.00000004,0.00000000,0.00000000,0.00010137,1567.86052387,-0.00000004,3.67498956,3302401.22799779,0.00001036,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02746000,0.13405142,0.13310000,NA,0.00000258,0.00051642,False,True,False,771881.22799779,0.02893968,1812.70657206,0.00051659,1.50000000,4.98968623,0.28542846,0.03399352,1.38343676,0.07860470
8,1,MS,5,0.00002729,0.00426115,4.49294687,NA,NA,0.00000006,0.00091227,NA,50.96570272,100.78732308,0.00113983,0.00155145,0.00127552,0.00000019,-0.00000004,0.00000000,0.00000920,0.00000000,-0.00000023,0.00426115,2754481.22799779,0.00005181,NA,NA,0.02893968,0.00000000,0.00000003,True,False,False,0.00000000,False,NA,0.00208801,NA,NA,NA,0.00000006,0.00001189,False,True,False,0.00000000,0.02888806,1825.71341803,0.00001191,2.00000000,0.21974168,1.00000000,NA,0.03189788,0.00273682
8,1,MS,6,0.00000431,0.00114181,4.61354412,NA,NA,0.00000002,0.00014405,NA,50.96592135,100.79605943,0.00030244,0.00041683,0.00033889,0.00000000,0.00000000,0.00000000,0.00000205,0.00000000,0.00000000,0.00114181,2206561.22799779,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00073972,NA,NA,NA,0.00000002,0.00000316,False,True,False,0.00000000,0.02900000,NA,0.00000316,2.50000000,0.05994160,1.00000000,NA,0.00847378,0.00043215
8,1,MS,7,0.00000139,0.00039251,4.63949322,NA,NA,0.00000001,0.00004642,NA,50.96604240,100.80075835,0.00010386,0.00014353,0.00011641,0.00000000,0.00000000,0.00000000,0.00000084,0.00000000,0.00000000,0.00039251,1658641.22799779,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00031808,NA,NA,NA,0.00000001,0.00000109,False,True,False,0.00000000,0.02900000,NA,0.00000109,3.00000000,0.02070477,1.00000000,NA,0.00291062,0.00013927
8,1,MS,8,0.00000054,0.00017412,4.64208704,NA,NA,0.00000000,0.00001817,NA,50.96611015,100.80336652,0.00004601,0.00006359,0.00005157,0.00000000,0.00000000,0.00000000,0.00000040,0.00000000,0.00000000,0.00017412,1110721.22799779,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016381,NA,NA,NA,0.00000000,0.00000048,False,True,False,0.00000000,0.02900000,NA,0.00000048,3.00000000,0.00917704,1.00000000,NA,0.00128936,0.00005451
8,1,MS,9,0.00000018,0.00006658,4.66962280,NA,NA,0.00000000,0.00000618,NA,50.96616942,100.80566341,0.00001757,0.00002436,0.00001970,0.00000000,0.00000000,0.00000000,0.00000017,0.00000000,0.00000000,0.00006658,562801.22799779,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007164,NA,NA,NA,0.00000000,0.00000018,False,True,False,0.00000000,0.02900000,NA,0.00000018,3.00000000,0.00352653,1.00000000,NA,0.00049255,0.00001853
8,1,MS,10,0.00000011,0.00004675,4.67663929,NA,NA,0.00000000,0.00000367,NA,50.96618700,100.80634132,0.00001232,0.00001708,0.00001381,0.00000000,0.00000000,0.00000000,0.00000011,0.00000000,0.00000000,0.00004675,14881.22799779,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005107,NA,NA,NA,0.00000000,0.00000013,False,True,False,0.00000000,0.02900000,NA,0.00000013,3.00000000,0.00247585,1.00000000,NA,0.00034529,0.00001101
9,1,MS,3,0.00052619,2.55391004,1.31338862,1.00000000,0.09000000,0.00001028,0.01758884,22.00000000,53.32354940,34.10749133,0.06080989,0.29289434,0.21948359,0.00000000,0.00000000,0.00000000,0.00015303,1560.70787549,0.00000000,6.58457403,3851881.93587328,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,880441.93587328,False,0.09721530,0.09412514,0.12777979,0.12280000,0.00400000,0.00001028,0.00206552,True,True,False,1586441.93587328,0.02895000,1800.00000000,0.00206684,1.00000000,10.67758658,0.00000000,0.03056449,5.55418353,0.05276652
9,1,MS,4,0.00078229,2.55375288,2.45837803,NA,NA,0.00000259,0.02614942,NA,53.32576326,54.10895847,0.02637613,0.05034852,0.05508777,0.00000004,-0.00000000,0.00000000,0.00010115,1560.70787549,-0.00000004,3.70127908,3303961.93587328,0.00001040,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02756114,0.13405975,0.13310000,NA,0.00000259,0.00051861,False,True,False,773441.93587328,0.02893964,1813.55784384,0.00051878,1.50000000,5.01654580,0.28378242,0.03399352,1.39419721,0.07844825
9,1,MS,5,0.00002731,0.00489797,4.68589530,NA,NA,0.00000006,0.00091300,NA,53.32682196,104.61341511,0.00118815,0.00151634,0.00127324,0.00000019,-0.00000004,0.00000000,0.00000920,0.00000000,-0.00000023,0.00489797,2756041.93587328,0.00005201,NA,NA,0.02893964,0.00000000,0.00000003,True,False,False,0.00000000,False,NA,0.00209721,NA,NA,NA,0.00000006,0.00001196,False,True,False,0.00000000,0.02888782,1827.43343169,0.00001199,2.00000000,0.22094240,1.00000000,NA,0.03221572,0.00273901
9,1,MS,6,0.00000430,0.00131061,4.82343822,NA,NA,0.00000002,0.00014364,NA,53.32704024,104.62282066,0.00031441,0.00040710,0.00033740,0.00000000,0.00000000,0.00000000,0.00000204,0.00000000,0.00000000,0.00131061,2208121.93587328,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00074176,NA,NA,NA,0.00000002,0.00000318,False,True,False,0.00000000,0.02900000,NA,0.00000318,2.50000000,0.06025934,1.00000000,NA,0.00853595,0.00043092
9,1,MS,7,0.00000138,0.00045050,4.85155379,NA,NA,0.00000001,0.00004628,NA,53.32716139,104.62786657,0.00010794,0.00014018,0.00011587,0.00000000,0.00000000,0.00000000,0.00000084,0.00000000,0.00000000,0.00045050,1660201.93587328,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00031892,NA,NA,NA,0.00000001,0.00000109,False,True,False,0.00000000,0.02900000,NA,0.00000109,3.00000000,0.02081386,1.00000000,NA,0.00293128,0.00013883
9,1,MS,8,0.00000054,0.00019979,4.85626009,NA,NA,0.00000000,0.00001810,NA,53.32722923,104.63066791,0.00004780,0.00006210,0.00005131,0.00000000,0.00000000,0.00000000,0.00000039,0.00000000,0.00000000,0.00019979,1112281.93587328,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016421,NA,NA,NA,0.00000000,0.00000048,False,True,False,0.00000000,0.02900000,NA,0.00000048,3.00000000,0.00922535,1.00000000,NA,0.00129798,0.00005430
9,1,MS,9,0.00000018,0.00007638,4.88658918,NA,NA,0.00000000,0.00000615,NA,53.32728855,104.63313416,0.00001825,0.00002378,0.00001960,0.00000000,0.00000000,0.00000000,0.00000017,0.00000000,0.00000000,0.00007638,564361.93587328,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007181,NA,NA,NA,0.00000000,0.00000018,False,True,False,0.00000000,0.02900000,NA,0.00000018,3.00000000,0.00354497,1.00000000,NA,0.00049567,0.00001846
9,1,MS,10,0.00000011,0.00005362,4.89597279,NA,NA,0.00000000,0.00000365,NA,53.32730615,104.63386264,0.00001278,0.00001668,0.00001373,0.00000000,0.00000000,0.00000000,0.00000011,0.00000000,0.00000000,0.00005362,16441.93587328,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005118,NA,NA,NA,0.00000000,0.00000013,False,True,False,0.00000000,0.02900000,NA,0.00000013,3.00000000,0.00248878,1.00000000,NA,0.00034732,0.00001096
10,1,MS,3,0.00052571,2.61766254,1.35539608,1.00000000,0.09000000,0.00001029,0.01757267,22.00000000,54.75250000,34.75862937,0.06092877,0.27302254,0.21752102,0.00000000,0.00000000,0.00000000,0.00015279,1559.27734582,0.00000000,6.69227148,3853441.21321910,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,882001.21321910,False,0.09722487,0.09427793,0.12779236,0.12280000,0.00400000,0.00001028,0.00206700,True,True,False,1588001.21321910,0.02895000,1800.00000000,0.00206832,1.00000000,10.74690173,0.00000000,0.03056750,5.56430080,0.05271802
10,1,MS,4,0.00078335,2.61751705,2.52555865,NA,NA,0.00000260,0.02618465,NA,54.75455216,55.02396992,0.02685583,0.04840024,0.05478650,0.00000004,0.00000000,0.00000000,0.00010126,1559.27734582,-0.00000004,3.72840578,3305521.21321910,0.00001044,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02766241,0.13406808,0.13310000,NA,0.00000260,0.00052080,False,True,False,775001.21321910,0.02893960,1814.41592829,0.00052097,1.50000000,5.04398609,0.28214511,0.03399352,1.40163523,0.07855396
10,1,MS,5,0.00002742,0.00555639,4.80404594,NA,NA,0.00000006,0.00091658,NA,54.75557495,106.61018384,0.00121672,0.00148267,0.00126903,0.00000019,-0.00000004,0.00000000,0.00000922,0.00000000,-0.00000023,0.00555639,2757601.21321910,0.00005220,NA,NA,0.02893960,0.00000000,0.00000003,True,False,False,0.00000000,False,NA,0.00210643,NA,NA,NA,0.00000006,0.00001203,False,True,False,0.00000000,0.02888759,1829.16392081,0.00001206,2.00000000,0.22217463,1.00000000,NA,0.03245775,0.00274975
10,1,MS,6,0.00000430,0.00148468,4.95705261,NA,NA,0.00000002,0.00014368,NA,54.75579075,106.62002133,0.00032109,0.00039775,0.00033541,0.00000000,0.00000000,0.00000000,0.00000204,0.00000000,0.00000000,0.00148468,2209681.21321910,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00074381,NA,NA,NA,0.00000002,0.00000319,False,True,False,0.00000000,0.02900000,NA,0.00000319,2.50000000,0.06058453,1.00000000,NA,0.00857772,0.00043103
10,1,MS,7,0.00000138,0.00051028,4.98694892,NA,NA,0.00000001,0.00004627,NA,54.75591081,106.62528545,0.00011021,0.00013696,0.00011516,0.00000000,0.00000000,0.00000000,0.00000084,0.00000000,0.00000000,0.00051028,1661761.21321910,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00031976,NA,NA,NA,0.00000001,0.00000109,False,True,False,0.00000000,0.02900000,NA,0.00000109,3.00000000,0.02092547,1.00000000,NA,0.00294493,0.00013882
10,1,MS,8,0.00000054,0.00022625,4.99381974,NA,NA,0.00000000,0.00001809,NA,54.75597806,106.62820856,0.00004878,0.00006066,0.00005097,0.00000000,0.00000000,0.00000000,0.00000039,0.00000000,0.00000000,0.00022625,1113841.21321910,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016460,NA,NA,NA,0.00000000,0.00000048,False,True,False,0.00000000,0.02900000,NA,0.00000048,3.00000000,0.00927475,1.00000000,NA,0.00130348,0.00005427
10,1,MS,9,0.00000018,0.00008648,5.02655502,NA,NA,0.00000000,0.00000615,NA,54.75603686,106.63078118,0.00001862,0.00002323,0.00001946,0.00000000,0.00000000,0.00000000,0.00000017,0.00000000,0.00000000,0.00008648,565921.21321910,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007198,NA,NA,NA,0.00000000,0.00000018,False,True,False,0.00000000,0.02900000,NA,0.00000018,3.00000000,0.00356382,1.00000000,NA,0.00049760,0.00001844
10,1,MS,10,0.00000011,0.00006070,5.03828868,NA,NA,0.00000000,0.00000365,NA,54.75605430,106.63154170,0.00001304,0.00001629,0.00001363,0.00000000,0.00000000,0.00000000,0.00000011,0.00000000,0.00000000,0.00006070,18001.21321910,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005130,NA,NA,NA,0.00000000,0.00000013,False,True,False,0.00000000,0.02900000,NA,0.00000013,3.00000000,0.00250198,1.00000000,NA,0.00034853,0.00001095
11,1,MS,3,0.00211626,2.55591770,1.32542958,1.00000000,0.09000000,0.00001030,0.07073939,22.00000000,53.29528424,33.62385769,0.05834768,0.24876265,0.21538275,0.00000000,0.00000000,0.00000000,0.00015311,1563.85504078,0.00000000,6.78282493,3855005.06825988,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,883565.06825988,False,0.09723442,0.09443105,0.12780492,0.12280000,0.00400000,0.00001029,0.00206847,True,True,False,1589565.06825988,0.02895000,1800.00000000,0.00206979,1.00000000,10.79084811,0.00000000,0.03057050,5.55757485,0.21221816
11,1,MS,4,0.00078728,2.55578948,2.46396557,NA,NA,0.00000262,0.02631616,NA,53.29708865,53.11386409,0.02598797,0.04522205,0.05443842,0.00000004,0.00000000,0.00000000,0.00010175,1563.85504078,-0.00000004,3.75462499,3307085.06825988,0.00001048,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02776416,0.13407643,0.13310000,NA,0.00000262,0.00052300,False,True,False,776565.06825988,0.02893956,1815.27775569,0.00052318,1.50000000,5.07057009,0.28051048,0.03399352,1.40485387,0.07894849
11,1,MS,5,0.00002763,0.00620176,4.67732123,NA,NA,0.00000006,0.00092343,NA,53.29801884,103.12899165,0.00118346,0.00140481,0.00126369,0.00000020,-0.00000004,0.00000000,0.00000928,0.00000000,-0.00000023,0.00620176,2759165.06825988,0.00005240,NA,NA,0.02893956,0.00000000,0.00000003,True,False,False,0.00000000,False,NA,0.00211571,NA,NA,NA,0.00000006,0.00001211,False,True,False,0.00000000,0.02888736,1830.89846690,0.00001214,2.00000000,0.22337380,1.00000000,NA,0.03260286,0.00277029
11,1,MS,6,0.00000431,0.00165476,4.83799547,NA,NA,0.00000002,0.00014422,NA,53.29821877,103.13842652,0.00031146,0.00037655,0.00033313,0.00000000,0.00000000,0.00000000,0.00000205,0.00000000,0.00000000,0.00165476,2211245.06825988,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00074586,NA,NA,NA,0.00000002,0.00000320,False,True,False,0.00000000,0.02900000,NA,0.00000320,2.50000000,0.06090013,1.00000000,NA,0.00859361,0.00043266
